timestamp_ns,asset_id,bid_price,ask_price,bid_size,ask_size,trade_volume
1000025941000000,1,98.3443,98.5017,670,342,0
1000025950000000,1,98.3073,98.4647,306,370,0
1000025960000000,1,98.2651,98.5209,860,878,0
1000025961000000,1,98.2696,98.4664,804,946,89
1000025963000000,1,98.2696,98.4664,214,679,0
1000025966000000,1,98.3188,98.4172,398,936,0
1000025970000000,1,98.2323,98.5077,582,496,0
1000025975000000,1,98.2652,98.5408,493,174,0
1000025981000000,1,98.2721,98.5279,581,202,0
1000025988000000,1,98.3458,98.4442,396,277,0
1000025996000000,1,98.2880,98.4060,314,414,0
1000026005000000,1,98.2898,98.3882,138,358,0
1000026015000000,1,98.2921,98.4299,815,106,0
1000026016000000,1,98.2888,98.3872,148,637,32
1000026018000000,1,98.1692,98.4248,968,275,0
1000026021000000,1,98.2289,98.3271,690,101,0
1000026025000000,1,98.1777,98.3743,994,554,0
1000026030000000,1,98.1962,98.3338,743,375,0
1000026036000000,1,98.2040,98.3220,597,728,0
1000026043000000,1,98.1766,98.3534,775,899,0
1000026051000000,1,98.1606,98.3374,127,432,0
1000026060000000,1,98.1799,98.3961,100,287,0
1000026070000000,1,98.1945,98.3715,155,646,0
1000026071000000,1,98.2019,98.3001,211,897,53
1000026073000000,1,98.1526,98.3294,135,538,0
1000026076000000,1,98.1444,98.4196,828,691,0
1000026080000000,1,98.1810,98.4170,925,694,0
1000026085000000,1,98.2968,98.3952,676,424,0
1000026091000000,1,98.2353,98.5107,739,406,0
1000026098000000,1,98.2786,98.4754,633,827,0
1000026106000000,1,98.2327,98.4293,718,208,0
1000026115000000,1,98.1993,98.4747,471,456,0
1000026125000000,1,98.2122,98.4678,280,455,0
1000026126000000,1,98.1852,98.4408,775,167,35
1000026128000000,1,98.2990,98.4170,791,280,0
1000026131000000,1,98.2683,98.4257,565,533,0
1000026135000000,1,98.2479,98.3461,563,780,0
1000026140000000,1,98.2417,98.4383,633,165,0
1000026146000000,1,98.2670,98.3850,120,711,0
1000026153000000,1,98.2270,98.4630,483,911,0
1000026161000000,1,98.2708,98.3692,714,658,0
1000026170000000,1,98.2450,98.4810,138,384,0
1000026180000000,1,98.2860,98.4040,921,701,0
1000026181000000,1,98.1674,98.4426,696,884,79
1000026183000000,1,98.1842,98.4398,287,770,0
1000026186000000,1,98.2290,98.4650,342,172,0
1000026190000000,1,98.2728,98.4892,578,660,0
1000026195000000,1,98.3428,98.4412,200,613,0
1000026201000000,1,98.2886,98.4854,855,275,0
1000026208000000,1,98.3181,98.4559,337,158,0
1000026216000000,1,98.3117,98.5283,964,198,0
1000026225000000,1,98.2901,98.5459,970,594,0
1000026235000000,1,98.3488,98.5852,613,854,0
1000026236000000,1,98.3751,98.5129,396,310,100
1000026238000000,1,98.3647,98.5813,693,755,0
1000026241000000,1,98.3948,98.4932,487,239,0
1000026245000000,1,98.4179,98.5361,640,490,0
1000026250000000,1,98.2942,98.5698,369,858,0
1000026256000000,1,98.3270,98.5830,111,966,0
1000026263000000,1,98.3665,98.5635,488,436,0
1000026271000000,1,98.3715,98.5685,605,205,0
1000026280000000,1,98.4657,98.5643,131,173,0
1000026290000000,1,98.4599,98.5781,270,948,0
1000026291000000,1,98.4126,98.6294,168,912,8
1000026293000000,1,98.4593,98.6367,532,199,0
1000026296000000,1,98.4599,98.5781,757,108,0
1000026300000000,1,98.4406,98.6574,673,796,0
1000026305000000,1,98.4330,98.5710,128,992,0
1000026311000000,1,98.4153,98.5927,213,561,0
1000026318000000,1,98.4051,98.5429,242,489,0
1000026326000000,1,98.3207,98.5373,731,781,0
1000026335000000,1,98.3210,98.5770,256,434,0
1000026345000000,1,98.3450,98.4630,960,359,0
1000026346000000,1,98.2533,98.5287,181,853,56
1000026348000000,1,98.3381,98.4759,271,330,0
1000026351000000,1,98.2699,98.5061,819,174,0
1000026355000000,1,98.2918,98.3902,369,998,0
1000026360000000,1,98.2790,98.3970,725,161,0
1000026366000000,1,98.2570,98.4931,973,419,0
1000026373000000,1,98.2878,98.3862,201,528,0
1000026381000000,1,98.2441,98.4999,973,821,0
1000026390000000,1,98.2656,98.4624,354,631,0
1000026400000000,1,98.3051,98.4429,669,211,0
1000026401000000,1,98.2651,98.5209,412,560,67
1000026403000000,1,98.2619,98.4981,986,561,0
1000026406000000,1,98.3460,98.4640,964,191,0
1000026410000000,1,98.3273,98.4847,151,904,0
1000026415000000,1,98.3511,98.4889,619,911,0
1000026421000000,1,98.3206,98.5174,197,335,0
1000026428000000,1,98.2825,98.4595,1000,473,0
1000026436000000,1,98.2732,98.5488,680,656,0
1000026445000000,1,98.3661,98.5039,748,333,0
1000026455000000,1,98.3864,98.5636,131,388,0
1000026456000000,1,98.3968,98.4952,737,678,29
1000026458000000,1,98.3266,98.5234,213,303,0
1000026461000000,1,98.3262,98.6018,128,742,0
1000026465000000,1,98.3149,98.5511,573,796,0
1000026470000000,1,98.3311,98.4689,352,897,0
1000026476000000,1,98.3294,98.5066,485,161,0
1000026483000000,1,98.3557,98.5723,614,529,0
1000026491000000,1,98.3032,98.5788,679,636,0
1000026500000000,1,98.2819,98.5181,790,240,0
1000026510000000,1,98.2989,98.5351,842,399,0
1000026511000000,1,98.3079,98.5441,774,410,86
1000026513000000,1,98.3277,98.5443,492,741,0
1000026516000000,1,98.3351,98.4729,544,857,0
1000026520000000,1,98.3291,98.4669,908,271,0
1000026525000000,1,98.2928,98.5092,675,130,0
1000026531000000,1,98.3486,98.5454,146,229,0
1000026538000000,1,98.3453,98.5027,451,944,0
1000026546000000,1,98.3518,98.5882,721,680,0
1000026555000000,1,98.3914,98.5686,157,205,0
1000026565000000,1,98.4092,98.5668,911,429,0
1000026566000000,1,98.3199,98.5561,867,923,42
1000026568000000,1,98.3954,98.5726,482,261,0
1000026571000000,1,98.3749,98.4931,385,170,0
1000026575000000,1,98.3210,98.5770,866,553,0
1000026580000000,1,98.3818,98.4802,985,666,0
1000026586000000,1,98.3969,98.5151,934,496,0
1000026593000000,1,98.3180,98.5740,614,125,0
1000026601000000,1,98.3627,98.5793,412,225,0
1000026610000000,1,98.3805,98.5775,507,664,0
1000026620000000,1,98.4428,98.5412,297,910,0
1000026621000000,1,98.3751,98.6509,287,797,48
1000026623000000,1,98.3952,98.5528,909,815,0
1000026626000000,1,98.3307,98.5473,583,549,0
1000026630000000,1,98.2702,98.5458,622,970,0
1000026635000000,1,98.3688,98.4672,453,757,0
1000026641000000,1,98.3019,98.5381,696,199,0
1000026648000000,1,98.2776,98.4744,715,657,0
1000026656000000,1,98.2791,98.5349,655,377,0
1000026665000000,1,98.2772,98.5528,792,798,0
1000026675000000,1,98.2969,98.5331,725,590,0
1000026676000000,1,98.3595,98.5565,354,480,29
1000026678000000,1,98.3735,98.5705,363,709,0
1000026681000000,1,98.4619,98.5801,924,978,0
1000026685000000,1,98.4470,98.5850,428,214,0
1000026690000000,1,98.4133,98.5907,375,587,0
1000026696000000,1,98.3837,98.6003,380,374,0
1000026703000000,1,98.4104,98.5876,872,942,0
1000026711000000,1,98.4078,98.6442,818,995,0
1000026720000000,1,98.3729,98.6291,427,310,0
1000026730000000,1,98.4181,98.5559,826,651,0
1000026731000000,1,98.3407,98.5573,125,126,61
1000026733000000,1,98.3589,98.4771,182,995,0
1000026736000000,1,98.3665,98.5635,781,512,0
1000026740000000,1,98.3433,98.5007,266,799,0
1000026745000000,1,98.3609,98.4791,268,900,0
1000026751000000,1,98.2951,98.5509,328,708,0
1000026758000000,1,98.3199,98.5561,466,627,0
1000026766000000,1,98.3573,98.5147,890,746,0
1000026775000000,1,98.3627,98.5793,637,963,0
1000026785000000,1,98.4084,98.5856,623,171,0
1000026786000000,1,98.4580,98.5960,744,205,91
1000026788000000,1,98.3887,98.6053,984,788,0
1000026791000000,1,98.3757,98.5923,381,232,0
1000026795000000,1,98.3232,98.5988,633,368,0
1000026800000000,1,98.3373,98.4947,511,772,0
1000026806000000,1,98.3027,98.5193,718,890,0
1000026813000000,1,98.3053,98.4627,964,846,0
1000026821000000,1,98.1983,98.4737,117,853,0
1000026830000000,1,98.2203,98.4957,216,897,0
1000026840000000,1,98.2458,98.4622,893,243,0
1000026841000000,1,98.2918,98.5082,816,650,32
1000026843000000,1,98.2889,98.5251,765,787,0
1000026846000000,1,98.3642,98.5218,852,521,0
1000026850000000,1,98.2889,98.5251,997,468,0
1000026855000000,1,98.2941,98.4319,745,657,0
1000026861000000,1,98.2656,98.4624,149,777,0
1000026868000000,1,98.2736,98.4704,205,315,0
1000026876000000,1,98.2759,98.5121,757,524,0
1000026885000000,1,98.3150,98.5710,171,941,0
1000026895000000,1,98.3645,98.5615,884,858,0
1000026896000000,1,98.3971,98.5349,545,285,69
1000026898000000,1,98.3621,98.4999,249,345,0
1000026901000000,1,98.3864,98.5636,873,637,0
1000026905000000,1,98.4192,98.5768,751,198,0
1000026910000000,1,98.3517,98.5683,377,662,0
1000026916000000,1,98.3725,98.5695,762,554,0
1000026923000000,1,98.2872,98.5628,203,700,0
1000026931000000,1,98.2591,98.5149,752,824,0
1000026940000000,1,98.3323,98.4897,332,493,0
1000026950000000,1,98.3230,98.4410,600,794,0
1000026951000000,1,98.2721,98.5279,350,620,78
1000026953000000,1,98.2799,98.5161,151,997,0
1000026956000000,1,98.3114,98.4886,880,325,0
1000026960000000,1,98.2143,98.4897,150,285,0
1000026965000000,1,98.2089,98.4251,133,902,0
1000026971000000,1,98.2092,98.4648,841,230,0
1000026978000000,1,98.2473,98.4047,731,542,0
1000026986000000,1,98.2352,98.3728,937,858,0
1000026995000000,1,98.2217,98.4183,531,803,0
1000027005000000,1,98.2295,98.4065,596,502,0
1000027006000000,1,98.2275,98.4045,422,309,72
1000027008000000,1,98.2518,98.3502,471,559,0
1000027011000000,1,98.2585,98.4355,232,934,0
1000027015000000,1,98.3368,98.4352,750,220,0
1000027020000000,1,98.3348,98.4332,705,551,0
1000027026000000,1,98.3178,98.4162,228,190,0
1000027033000000,1,98.2652,98.5408,703,674,0
1000027041000000,1,98.2895,98.4665,128,821,0
1000027050000000,1,98.2631,98.5189,623,432,0
1000027060000000,1,98.2925,98.4695,396,229,0
1000027061000000,1,98.2421,98.4979,392,272,79
1000027063000000,1,98.2543,98.5297,123,198,0
1000027066000000,1,98.3146,98.5114,505,455,0
1000027070000000,1,98.3654,98.5426,238,602,0
1000027075000000,1,98.3374,98.5146,925,273,0
1000027081000000,1,98.3127,98.5293,128,595,0
1000027088000000,1,98.3271,98.6029,754,927,0
1000027096000000,1,98.3460,98.6020,450,653,0
1000027105000000,1,98.3592,98.5168,398,819,0
1000027115000000,1,98.3341,98.4719,941,291,0
1000027116000000,1,98.2619,98.4981,771,163,1
1000027118000000,1,98.3127,98.5293,763,314,0
1000027121000000,1,98.3060,98.5620,933,265,0
1000027125000000,1,98.3436,98.5404,642,982,0
1000027130000000,1,98.3347,98.5513,331,893,0
1000027136000000,1,98.3865,98.5835,640,294,0
1000027143000000,1,98.3849,98.5031,605,433,0
1000027151000000,1,98.2722,98.5478,867,892,0
1000027160000000,1,98.3283,98.4857,403,932,0
1000027170000000,1,98.3441,98.4819,536,422,0
1000027171000000,1,98.3170,98.5730,601,957,17
1000027173000000,1,98.3544,98.5316,492,905,0
1000027176000000,1,98.3919,98.5101,698,248,0
1000027180000000,1,98.3789,98.4971,860,932,0
1000027185000000,1,98.2878,98.5042,504,382,0
1000027191000000,1,98.2629,98.4991,461,478,0
1000027198000000,1,98.3581,98.4959,297,655,0
1000027206000000,1,98.3672,98.5248,455,639,0
1000027215000000,1,98.3994,98.5766,528,116,0
1000027225000000,1,98.3655,98.5625,738,478,0
1000027226000000,1,98.3778,98.6142,779,605,2
1000027228000000,1,98.4498,98.5482,175,330,0
1000027231000000,1,98.4322,98.5898,815,347,0
1000027235000000,1,98.4689,98.5871,401,825,0
1000027240000000,1,98.3918,98.6282,314,257,0
1000027246000000,1,98.4889,98.6071,168,492,0
1000027253000000,1,98.4200,98.6960,184,366,0
1000027261000000,1,98.4809,98.5991,168,710,0
1000027270000000,1,98.4050,98.6810,446,827,0
1000027280000000,1,98.4477,98.6843,772,522,0
1000027281000000,1,98.5219,98.6401,705,273,36
1000027283000000,1,98.4825,98.6995,214,319,0
1000027286000000,1,98.4490,98.7250,130,622,0
1000027290000000,1,98.5262,98.7038,442,476,0
1000027295000000,1,98.6007,98.6993,229,716,0
1000027301000000,1,98.5646,98.8014,638,838,0
1000027308000000,1,98.6068,98.7252,101,970,0
1000027316000000,1,98.5987,98.6973,200,632,0
1000027325000000,1,98.5563,98.7537,157,488,0
1000027335000000,1,98.6418,98.7602,791,440,0
1000027336000000,1,98.5476,98.7844,960,119,60
1000027338000000,1,98.5786,98.8154,137,759,0
1000027341000000,1,98.5968,98.8732,636,485,0
1000027345000000,1,98.6595,98.8965,732,125,0
1000027350000000,1,98.7367,98.8553,553,780,0
1000027356000000,1,98.7589,98.9171,422,836,0
1000027363000000,1,98.8046,98.9034,612,918,0
1000027371000000,1,98.7886,98.8874,872,112,0
1000027380000000,1,98.6895,98.9465,659,924,0
1000027390000000,1,98.6546,98.9114,470,390,0
1000027391000000,1,98.7287,98.8473,431,705,4
1000027393000000,1,98.7005,98.9575,889,970,0
1000027396000000,1,98.7846,98.8834,304,796,0
1000027400000000,1,98.6696,98.9264,786,486,0
1000027405000000,1,98.7187,98.8373,991,920,0
1000027411000000,1,98.7149,98.8531,567,514,0
1000027418000000,1,98.6206,98.8774,168,571,0
1000027426000000,1,98.6503,98.8477,203,857,0
1000027435000000,1,98.7080,98.8660,260,299,0
1000027445000000,1,98.7047,98.8233,315,311,0
1000027446000000,1,98.6736,98.9304,607,115,75
1000027448000000,1,98.6547,98.9313,816,976,0
1000027451000000,1,98.6591,98.8369,650,700,0
1000027455000000,1,98.6698,98.7882,355,865,0
1000027460000000,1,98.6310,98.7890,827,979,0
1000027466000000,1,98.5838,98.8602,914,271,0
1000027473000000,1,98.5478,98.8242,748,597,0
1000027481000000,1,98.5465,98.7635,570,483,0
1000027490000000,1,98.5593,98.7567,789,688,0
1000027500000000,1,98.5244,98.7216,799,606,0
1000027501000000,1,98.4508,98.7072,626,903,62
1000027503000000,1,98.4280,98.7040,424,313,0
1000027506000000,1,98.4466,98.6634,307,268,0
1000027510000000,1,98.4396,98.6564,429,379,0
1000027515000000,1,98.4648,98.7212,404,245,0
1000027521000000,1,98.5620,98.7000,874,615,0
1000027528000000,1,98.4807,98.7173,189,552,0
1000027536000000,1,98.4894,98.6866,159,410,0
1000027545000000,1,98.5271,98.6849,627,326,0
1000027555000000,1,98.4748,98.7312,573,640,0
1000027556000000,1,98.4910,98.6290,762,856,13
1000027558000000,1,98.4687,98.7053,178,532,0
1000027561000000,1,98.4648,98.7212,900,252,0
1000027565000000,1,98.4825,98.6995,888,500,0
1000027570000000,1,98.4319,98.6881,378,156,0
1000027576000000,1,98.4160,98.6920,285,497,0
1000027583000000,1,98.5003,98.6777,704,887,0
1000027591000000,1,98.4366,98.6534,257,886,0
1000027600000000,1,98.4356,98.6524,792,458,0
1000027610000000,1,98.5041,98.6619,539,688,0
1000027611000000,1,98.4783,98.6557,565,762,61
1000027613000000,1,98.4703,98.6477,849,900,0
1000027616000000,1,98.4974,98.6946,842,587,0
1000027620000000,1,98.4439,98.7001,629,172,0
1000027625000000,1,98.4442,98.6018,800,116,0
1000027631000000,1,98.4275,98.6245,630,830,0
1000027638000000,1,98.4091,98.5469,425,731,0
1000027646000000,1,98.4056,98.6224,712,645,0
1000027655000000,1,98.4329,98.6891,695,807,0
1000027665000000,1,98.5291,98.6869,941,301,0
1000027666000000,1,98.5059,98.6241,443,952,10
1000027668000000,1,98.5107,98.6093,958,499,0
1000027671000000,1,98.4589,98.5771,317,544,0
1000027675000000,1,98.3794,98.5566,864,321,0
1000027680000000,1,98.4056,98.6224,482,980,0
1000027686000000,1,98.4418,98.5402,691,106,0
1000027693000000,1,98.4335,98.6305,371,838,0
1000027701000000,1,98.3661,98.6419,115,523,0
1000027710000000,1,98.4338,98.5322,623,902,0
1000027720000000,1,98.3401,98.6159,852,120,0
1000027721000000,1,98.4707,98.5693,789,327,16
1000027723000000,1,98.4930,98.6310,387,908,0
1000027726000000,1,98.4513,98.6287,233,382,0
1000027730000000,1,98.4459,98.7021,503,764,0
1000027735000000,1,98.5110,98.6490,165,748,0
1000027741000000,1,98.4822,98.6398,703,536,0
1000027748000000,1,98.4859,98.6041,928,358,0
1000027756000000,1,98.4753,98.6527,202,666,0
1000027765000000,1,98.5127,98.6113,868,200,0
1000027775000000,1,98.5230,98.6610,297,912,0
1000027776000000,1,98.4240,98.7000,325,562,25
1000027778000000,1,98.3961,98.6719,220,605,0
1000027781000000,1,98.5149,98.6331,281,810,0
1000027785000000,1,98.5157,98.6143,913,866,0
1000027790000000,1,98.5428,98.6612,733,642,0
1000027796000000,1,98.4899,98.7661,414,896,0
1000027803000000,1,98.5901,98.7479,717,835,0
1000027811000000,1,98.6390,98.7970,372,331,0
1000027820000000,1,98.5955,98.8325,519,867,0
1000027830000000,1,98.6046,98.8614,541,595,0
1000027831000000,1,98.5817,98.8383,123,208,62
1000027833000000,1,98.5928,98.8692,601,958,0
1000027836000000,1,98.6526,98.7514,124,286,0
1000027840000000,1,98.5706,98.8074,387,727,0
1000027845000000,1,98.5148,98.7712,437,977,0
1000027851000000,1,98.5386,98.7754,136,893,0
1000027858000000,1,98.5768,98.6952,236,607,0
1000027866000000,1,98.5441,98.7019,326,419,0
1000027875000000,1,98.5458,98.6642,939,281,0
1000027885000000,1,98.5322,98.7098,973,185,0
1000027886000000,1,98.4874,98.6846,566,152,91
1000027888000000,1,98.5481,98.7059,966,334,0
1000027891000000,1,98.5044,98.7016,878,898,0
1000027895000000,1,98.4899,98.7661,532,595,0
1000027900000000,1,98.5802,98.7578,199,698,0
1000027906000000,1,98.5461,98.7039,502,495,0
1000027913000000,1,98.4469,98.7031,626,514,0
1000027921000000,1,98.5440,98.6820,712,776,0
1000027930000000,1,98.5236,98.7604,562,640,0
1000027940000000,1,98.5357,98.7923,725,718,0
1000027941000000,1,98.4888,98.7452,463,229,83
1000027943000000,1,98.5331,98.6909,370,343,0
1000027946000000,1,98.5265,98.7435,487,313,0
1000027950000000,1,98.5280,98.6660,917,265,0
1000027955000000,1,98.4688,98.7252,890,158,0
1000027961000000,1,98.4317,98.6683,701,982,0
1000027968000000,1,98.4513,98.6287,942,603,0
1000027976000000,1,98.4607,98.5593,805,222,0
1000027985000000,1,98.4096,98.6264,747,512,0
1000027995000000,1,98.4662,98.6238,238,328,0
1000027996000000,1,98.3946,98.6114,373,538,49
1000027998000000,1,98.3668,98.6032,217,813,0
1000028001000000,1,98.4659,98.5841,582,494,0
1000028005000000,1,98.4091,98.5469,802,975,0
1000028010000000,1,98.3590,98.6150,559,934,0
1000028016000000,1,98.4052,98.5628,792,177,0
1000028023000000,1,98.4529,98.5711,511,174,0
1000028031000000,1,98.4298,98.5282,394,892,0
1000028040000000,1,98.3717,98.5883,120,270,0
1000028050000000,1,98.4132,98.5708,114,310,0
1000028051000000,1,98.4443,98.6217,659,185,20
1000028053000000,1,98.4430,98.7190,799,471,0
1000028056000000,1,98.5441,98.7019,579,917,0
1000028060000000,1,98.5254,98.7226,250,240,0
1000028065000000,1,98.5356,98.7724,168,359,0
1000028071000000,1,98.5390,98.6770,945,620,0
1000028078000000,1,98.4566,98.6734,732,470,0
1000028086000000,1,98.4270,98.7030,518,200,0
1000028095000000,1,98.4108,98.6472,760,757,0
1000028105000000,1,98.4126,98.6294,964,342,0
1000028106000000,1,98.4368,98.5352,852,611,80
1000028108000000,1,98.3481,98.6239,654,194,0
1000028111000000,1,98.4153,98.5927,325,617,0
1000028115000000,1,98.4069,98.5251,313,817,0
1000028120000000,1,98.4109,98.5291,166,495,0
1000028126000000,1,98.3267,98.5433,711,111,0
1000028133000000,1,98.3835,98.5805,336,933,0
1000028141000000,1,98.3587,98.5753,869,498,0
1000028150000000,1,98.4328,98.5312,506,948,0
1000028160000000,1,98.3657,98.5823,579,746,0
1000028161000000,1,98.3915,98.5885,321,255,13
1000028163000000,1,98.4055,98.6025,527,257,0
1000028166000000,1,98.3945,98.5915,515,425,0
1000028170000000,1,98.3818,98.6182,470,443,0
1000028175000000,1,98.4298,98.5282,361,382,0
1000028181000000,1,98.3808,98.4792,949,955,0
1000028188000000,1,98.2839,98.5201,328,987,0
1000028196000000,1,98.2763,98.4337,379,969,0
1000028205000000,1,98.2317,98.4283,389,779,0
1000028215000000,1,98.1852,98.4408,146,814,0
1000028216000000,1,98.1972,98.3348,313,857,23
1000028218000000,1,98.1697,98.3663,420,373,0
1000028221000000,1,98.1732,98.4288,655,943,0
1000028225000000,1,98.2370,98.3550,412,462,0
1000028230000000,1,98.2379,98.3361,767,479,0
1000028236000000,1,98.2435,98.4205,810,773,0
1000028243000000,1,98.2255,98.4025,569,845,0
1000028251000000,1,98.2249,98.3231,774,215,0
1000028260000000,1,98.2107,98.4073,704,141,0
1000028270000000,1,98.2320,98.4680,895,478,0
1000028271000000,1,98.2255,98.4025,821,305,81
1000028273000000,1,98.2417,98.4383,831,379,0
1000028276000000,1,98.2412,98.3788,747,717,0
1000028280000000,1,98.1564,98.4316,217,336,0
1000028285000000,1,98.1709,98.3871,408,555,0
1000028291000000,1,98.1674,98.4426,999,574,0
1000028298000000,1,98.2509,98.3492,199,360,0
1000028306000000,1,98.1776,98.3544,404,453,0
1000028315000000,1,98.1223,98.3777,385,427,0
1000028325000000,1,98.1443,98.2817,202,162,0
1000028326000000,1,98.1083,98.3637,786,381,56
1000028328000000,1,98.1065,98.3815,392,837,0
1000028331000000,1,98.1406,98.3174,106,738,0
1000028335000000,1,98.1381,98.3739,191,289,0
1000028340000000,1,98.1791,98.2969,970,575,0
1000028346000000,1,98.2069,98.3051,610,561,0
1000028353000000,1,98.1904,98.3476,152,853,0
1000028361000000,1,98.1651,98.4009,585,743,0
1000028370000000,1,98.1211,98.3569,589,463,0
1000028380000000,1,98.1208,98.3172,211,508,0
1000028381000000,1,98.0933,98.3487,106,841,27
1000028383000000,1,98.1204,98.2776,296,934,0
1000028386000000,1,98.1849,98.2831,975,834,0
1000028390000000,1,98.1597,98.3563,466,349,0
1000028395000000,1,98.1750,98.4110,694,339,0
1000028401000000,1,98.2402,98.3778,479,971,0
1000028408000000,1,98.2778,98.3762,934,570,0
1000028416000000,1,98.2072,98.4628,874,800,0
1000028425000000,1,98.2165,98.3935,554,465,0
1000028435000000,1,98.2457,98.4423,389,973,0
1000028436000000,1,98.2630,98.3810,502,157,8
1000028438000000,1,98.2439,98.3421,403,214,0
1000028441000000,1,98.1614,98.4366,309,140,0
1000028445000000,1,98.2132,98.4688,915,272,0
1000028450000000,1,98.2746,98.4714,333,892,0
1000028456000000,1,98.2652,98.5408,983,689,0
1000028463000000,1,98.2866,98.4834,719,892,0
1000028471000000,1,98.2510,98.4870,502,138,0
1000028480000000,1,98.3628,98.4612,218,434,0
1000028490000000,1,98.2829,98.5191,435,638,0
1000028491000000,1,98.2902,98.5658,715,173,62
1000028493000000,1,98.3745,98.5715,423,246,0
1000028496000000,1,98.3256,98.5224,866,383,0
1000028500000000,1,98.3547,98.5713,312,734,0
1000028505000000,1,98.3110,98.5670,817,851,0
1000028511000000,1,98.2906,98.4874,493,438,0
1000028518000000,1,98.2513,98.5267,897,121,0
1000028526000000,1,98.2911,98.4289,870,968,0
1000028535000000,1,98.2043,98.4797,204,565,0
1000028545000000,1,98.2378,98.4542,558,531,0
1000028546000000,1,98.2946,98.4914,869,815,53
1000028548000000,1,98.3108,98.4092,873,718,0
1000028551000000,1,98.1982,98.4538,862,320,0
1000028555000000,1,98.1910,98.4270,478,321,0
1000028560000000,1,98.1764,98.4516,357,812,0
1000028566000000,1,98.1932,98.4488,466,869,0
1000028573000000,1,98.1649,98.3811,448,324,0
1000028581000000,1,98.1426,98.3194,813,837,0
1000028590000000,1,98.1018,98.2982,335,282,0
1000028600000000,1,98.0852,98.3208,811,968,0
1000028601000000,1,98.1859,98.2841,857,543,96
1000028603000000,1,98.1539,98.2521,722,105,0
1000028606000000,1,98.0707,98.2473,335,226,0
1000028610000000,1,98.1361,98.2539,203,848,0
1000028615000000,1,98.1170,98.3330,579,254,0
1000028621000000,1,98.1233,98.3787,356,334,0
1000028628000000,1,98.1940,98.3120,599,388,0
1000028636000000,1,98.0931,98.3289,609,651,0
1000028645000000,1,98.1339,98.3501,899,808,0
1000028655000000,1,98.1261,98.3619,884,993,0
1000028656000000,1,98.1881,98.3059,875,668,41
1000028658000000,1,98.1180,98.3340,709,236,0
1000028661000000,1,98.1684,98.3256,475,186,0
1000028665000000,1,98.1554,98.3126,518,853,0
1000028670000000,1,98.1734,98.3306,298,562,0
1000028676000000,1,98.2114,98.3686,536,409,0
1000028683000000,1,98.2097,98.4063,695,853,0
1000028691000000,1,98.1740,98.4100,380,422,0
1000028700000000,1,98.2102,98.3478,863,801,0
1000028710000000,1,98.2360,98.3540,251,401,0
1000028711000000,1,98.1469,98.3631,377,750,47
1000028713000000,1,98.1789,98.3951,107,906,0
1000028716000000,1,98.1333,98.3887,334,774,0
1000028720000000,1,98.1551,98.2729,660,401,0
1000028725000000,1,98.1015,98.2585,137,235,0
1000028731000000,1,98.0016,98.2764,921,520,0
1000028738000000,1,98.0871,98.2049,318,447,0
1000028746000000,1,97.9755,98.2305,907,645,0
1000028755000000,1,98.0649,98.1631,963,178,0
1000028765000000,1,98.0223,98.1597,847,994,0
1000028766000000,1,97.9816,98.2564,372,260,46
1000028768000000,1,98.0247,98.2013,977,407,0
1000028771000000,1,98.0555,98.2125,473,832,0
1000028775000000,1,98.0176,98.2924,108,900,0
1000028780000000,1,98.0216,98.2964,543,212,0
1000028786000000,1,98.0219,98.2181,304,504,0
1000028793000000,1,98.0413,98.1787,797,952,0
1000028801000000,1,98.0134,98.2686,296,877,0
1000028810000000,1,97.9736,98.2484,873,859,0
1000028820000000,1,98.0134,98.2686,214,220,0
1000028821000000,1,98.0885,98.2455,752,164,19
1000028823000000,1,98.0121,98.2279,924,338,0
1000028826000000,1,97.9377,98.2123,401,491,0
1000028830000000,1,97.9880,98.0860,621,468,0
1000028835000000,1,97.9277,98.2023,332,294,0
1000028841000000,1,98.0015,98.1585,111,788,0
1000028848000000,1,97.9282,98.1438,276,316,0
1000028856000000,1,97.8994,98.1346,110,545,0
1000028865000000,1,97.9206,98.0774,729,263,0
1000028875000000,1,97.9500,98.0480,650,152,0
1000028876000000,1,97.8199,98.0941,317,817,55
1000028878000000,1,97.9174,98.0546,459,484,0
1000028881000000,1,97.8385,98.0735,155,217,0
1000028885000000,1,97.8151,98.0109,999,352,0
1000028890000000,1,97.8223,97.9397,897,879,0
1000028896000000,1,97.8560,97.9540,902,944,0
1000028903000000,1,97.8167,98.0713,279,514,0
1000028911000000,1,97.8710,97.9690,969,334,0
1000028920000000,1,97.8215,97.9585,954,807,0
1000028930000000,1,97.8077,97.9643,919,179,0
1000028931000000,1,97.7424,97.9576,746,121,92
1000028933000000,1,97.7847,97.9413,942,539,0
1000028936000000,1,97.7537,97.9103,836,669,0
1000028940000000,1,97.7559,97.9321,192,291,0
1000028945000000,1,97.8421,97.9399,202,495,0
1000028951000000,1,97.7753,97.9907,106,739,0
1000028958000000,1,97.7997,98.0543,666,330,0
1000028966000000,1,97.8261,98.0219,973,673,0
1000028975000000,1,97.8473,97.9647,339,189,0
1000028985000000,1,97.8465,97.9835,331,556,0
1000028986000000,1,97.8303,97.9477,332,453,76
1000028988000000,1,97.7324,97.9476,538,474,0
1000028991000000,1,97.8205,97.9575,391,444,0
1000028995000000,1,97.8123,97.9297,763,527,0
1000029000000000,1,97.7246,97.9594,756,229,0
